sample_id,substrate_material,coating_material,reinforcement,coating_method,electrolyte_composition,current_voltage_mode,ac_dc_mode,cooling_method,surface_preparation,reinforcement_percentage,particle_size,current_density,voltage,frequency,duty_cycle,treatment_time,temperature,pressure,spray_distance,surface_roughness,heat_treatment_temperature,heat_treatment_time,speed,num_passes,surface_hardness,corrosion_resistance,corrosion_rate,coating_thickness,porosity,pore_size,wear_resistance,experiment_id,data_source,is_demo,units,notes
S0001,Magnesium,Magnesium,Si3N4,plasma_spray,mixed_oxide,constant_voltage,DC,air,polished,10.911159838086272,5.671168602619217,58.31018242104499,92.42922177746716,1701.2910594633613,26.717190234505185,60.12003851254536,17.391961026007667,4.249577934338234,54.206534253112096,3.563896489531225,500.0,5.038557680548313,21.857640614505552,4.0,83.16984925665363,51.01890516813866,0.5143194802356235,70.92117753748303,9.472907313987147,0.46761184047961724,240.26772609352744,E001,synthetic,True,synthetic_range,Auto-generated for development; not experimental data.
S0392,Magnesium,Al2O3,TiO2,anodizing,KOH,constant_voltage,DC,furnace,as_received,15.319707724174975,4.366946837515258,2.7823869462821573,314.48661845647905,4.630533657024594,57.85141757183477,96.65171007027851,25.186049658564528,4.18214311094239,228.22018052315468,6.569476815589544,300.0,11.880537244356447,36.68419727384981,2.0,62.126957429588025,32.76993803386217,1.2388730331846678,21.54482293700413,0.3,6.6003166978785455,183.03943062469168,E040,synthetic,True,synthetic_range,Auto-generated for development; not experimental data.
S0393,Aluminum,MgO,ZrO2,sol_gel,phosphate,constant_current,DC,water,ground,11.709946319540817,24.90059308980805,49.134167964269736,66.74178449855023,2368.8387591578635,37.112415369524584,95.15443172363962,21.232169950570558,1.427422578486983,241.36709610750134,0.9439847572574516,400.0,1.1600899469364356,13.759109773463646,6.0,226.8501632412737,24.886178103743255,1.2633905432006938,30.762078421460778,13.399529775345966,2.329279108413741,199.50324373972543,E040,synthetic,True,synthetic_range,Auto-generated for development; not experimental data.
S0394,Zirconium,TiO2,Si3N4,electrodeposition,KOH,constant_voltage,AC,air,ground,17.327064311619157,1.6384065535056473,11.411148346689092,241.49897108467178,194.79394708061594,89.00115942892592,48.18935888261344,56.61113112703622,2.025643738538697,73.72029466791712,3.587450171007985,350.0,4.173025113809736,28.486318651288748,7.0,52.20130682890019,41.92083308061191,0.48783151547350395,44.210295601892305,5.872002745152461,5.657763324179291,190.19450530349738,E040,synthetic,True,synthetic_range,Auto-generated for development; not experimental data.
S0395,Zirconium,Al2O3,SiC,PEO,silicate,constant_current,AC,oil,sandblasted,6.1754818727876755,20.683849964469587,4.056501822752534,287.208022446322,1364.6990588745007,38.15015082178125,76.61211162008715,54.78534656862324,3.3270395349970863,262.99890235486953,1.794076909803794,400.0,4.196346962093455,28.07525088234713,1.0,219.96804942773565,39.23547491205121,0.31862086246710436,39.84999404715752,1.9160891898916113,6.89907593351249,190.96574990768679,E040,synthetic,True,synthetic_range,Auto-generated for development; not experimental data.
S0396,Tantalum,MgO,graphene,sol_gel,phosphate,constant_voltage,DC,furnace,sandblasted,17.691535814235834,16.005386165488662,45.59678611872697,177.60444979954082,,80.97027507550047,31.16811991424113,57.26058797206781,0.9497962364508623,230.9930752824916,5.736788733074878,150.0,4.86293809072677,10.901443293381167,3.0,139.51807410197114,12.049706474554924,1.1192105580747689,20.570200666574696,11.410299502939324,3.6550169231543386,184.59402493352104,E040,synthetic,True,synthetic_range,Auto-generated for development; not experimental data.
S0397,Magnesium,MgO,graphene,plasma_spray,mixed_oxide,constant_voltage,AC,oil,polished,14.723503962186431,18.390257084333584,,65.6204894953249,4591.981056951499,86.15179902795015,71.74678616074833,65.26450052061075,0.8239809476230842,134.82364717332842,0.7067794021288092,300.0,8.374980562086972,3.487322751968288,7.0,,39.53639983580118,0.5645973257772305,67.26914498721915,7.276769454730295,0.5786038676983445,209.05825710096957,E040,synthetic,True,synthetic_range,Auto-generated for development; not experimental data.
S0398,Magnesium,Magnesium,graphene,sol_gel,aluminate,constant_voltage,DC,air,polished,16.075621641354335,17.80734214204882,23.97070632990735,395.204054389476,1075.379040781671,51.08347612337162,14.345439803965082,36.21327083151743,0.6156669720887342,240.95071308256001,1.963950655353062,300.0,3.3490536848540926,16.0150147682019,3.0,140.1455873265949,15.023382601410205,1.9284859677419353,23.745238005545325,6.888467579620663,12.232181020383175,197.48048647236197,E040,synthetic,True,synthetic_range,Auto-generated for development; not experimental data.
S0399,Aluminum,Magnesium,none,electrodeposition,KOH,constant_voltage,AC,water,ground,0.0,0.0,15.57698764956242,267.54387542442157,1550.0121595696637,,54.97949267364016,74.6975426847749,4.624879371077549,232.07471633516477,1.7697432935091673,500.0,5.793097457564607,13.368109539650796,4.0,74.04538668044266,41.3946029656366,0.8305811793693884,38.58437719193519,4.301005694753984,5.711362538007054,95.28171720055087,E040,synthetic,True,synthetic_range,Auto-generated for development; not experimental data.
S0400,Aluminum,MgO,Al2O3,anodizing,fluoride,constant_current,DC,furnace,sandblasted,17.0036888313044,4.635612142909902,51.69153024311693,257.83909655611706,2318.5229113427577,33.528279428239,26.01368337688255,62.65829971946914,1.9012223492089504,200.2228066270964,2.1657580255723974,150.0,7.915931018803166,28.309999556020706,7.0,130.690827502939,4.5333653899605295,1.246654254312255,34.573777248119896,12.625540921517782,6.351473886305526,181.30926515742408,E040,synthetic,True,synthetic_range,Auto-generated for development; not experimental data.
S0401,Tantalum,Magnesium,Si3N4,plasma_spray,NaOH,constant_voltage,DC,oil,polished,19.8654278229939,0.07057419002540015,18.542442040285394,174.99337701425446,4222.067733296218,65.96684122557845,106.58883594052512,67.30605825777715,3.4729646680270934,189.6202933514611,1.338933519819477,200.0,4.206703670778769,32.971517330733725,7.0,216.93835949770488,52.43433428853111,0.11925817679081235,77.52442374198964,6.107480780219918,3.079220283009403,328.79878032134417,E041,synthetic,True,synthetic_range,Auto-generated for development; not experimental data.
S0402,Tantalum,Magnesium,SiC,plasma_spray,silicate,constant_voltage,DC,furnace,ground,8.693175663230454,14.98328580162949,13.401361615310407,318.91519949900857,4013.2297069654555,17.476918624572832,56.16359406618565,61.86254064873623,4.951558620579839,233.67587222489638,1.665737253929795,25.0,0.0,9.675371278275312,5.0,206.21015328813579,24.486307562918686,0.2458484641069738,59.715999343837396,6.892156208124947,8.797262847730725,193.9507651969683,E041,synthetic,True,synthetic_range,Auto-generated for development; not experimental data.
S0403,Aluminum,Aluminum,Al2O3,electrodeposition,fluoride,constant_voltage,AC,oil,polished,16.371355832336622,8.878773051117182,19.24573385383321,269.01339063536574,631.2071828314108,50.28440819785348,72.93898109331651,38.29961695311652,3.5125285710287457,299.8149754263636,2.380423270275535,150.0,11.766235301840835,21.60101172128125,5.0,65.87067758809243,27.08427283004555,0.8426642095241705,39.76053634618632,9.561378916515858,6.682174241958216,168.8395329810856,E041,synthetic,True,synthetic_range,Auto-generated for development; not experimental data.
S0404,Tantalum,TiO2,Al2O3,anodizing,silicate,constant_voltage,DC,air,as_received,15.019305310601654,3.138493911372585,,286.9922365145455,622.2442417417607,28.47320318345957,46.443913937951194,33.397111724071266,2.86292658135281,194.63806232897133,6.736874044345925,500.0,1.8762460284063782,2.583725548138305,5.0,178.15261518839358,18.129128878000383,0.8895593132773323,17.056561079389596,7.674557035030509,6.327231936641271,212.84913752976453,E041,synthetic,True,synthetic_range,Auto-generated for development; not experimental data.
S0405,Aluminum,Tantalum,SiC,anodizing,aluminate,constant_voltage,AC,furnace,polished,9.33096823138435,4.694161914900759,19.741658027507242,340.435674218191,2083.6612694702235,15.334878624101245,38.205219052577334,42.46360952263592,2.8441397008275735,252.17946794056198,2.073103382812719,450.0,4.453928670609317,9.355977094405015,2.0,218.50419829239357,37.09547553879588,0.9951306416416559,24.593119810898312,6.608113867322375,8.40572286168036,196.370780195919,E041,synthetic,True,synthetic_range,Auto-generated for development; not experimental data.
S0406,Zirconium,Al2O3,SiC,anodizing,fluoride,constant_voltage,AC,furnace,as_received,18.575505494783982,,5.893237149222209,53.16232361986768,4350.47694806886,10.316668186597763,28.33577505207636,21.3069734346683,2.1961271680499825,236.06842932889572,,200.0,2.891678802774466,30.70870260756124,7.0,210.34886949613804,19.52112492850353,1.2476665219324994,12.116103804194374,4.974679499814778,0.5875165966427865,237.93005138258115,E041,synthetic,True,synthetic_range,Auto-generated for development; not experimental data.
S0407,Aluminum,Tantalum,Al2O3,anodizing,aluminate,constant_voltage,AC,oil,polished,8.191305626665596,1.8023226036232456,10.353271718048042,503.84795176921125,4410.424995477511,37.60392989746871,109.86523200670726,44.33323260178656,3.199008451797884,263.9521005084564,2.023190185519077,400.0,2.6480803489068245,31.942534499073826,1.0,123.63913752537991,41.65630534858796,0.7950662355244512,28.72448013008398,4.394650859295021,11.87153819049044,155.69006503117242,E041,synthetic,True,synthetic_range,Auto-generated for development; not experimental data.
S0408,Magnesium,Aluminum,ZrO2,PEO,phosphate,constant_voltage,DC,furnace,ground,11.526585367386632,1.4699843931048489,25.606120120372726,85.54369847254063,536.8292484326508,60.11010053562484,96.93856497909955,17.80416390119059,4.814561252955669,288.6312153460346,0.23450547516214282,350.0,6.146268140890214,31.279774074620327,1.0,40.580424876145486,47.411903732629035,0.7534687307913719,40.244800223155295,2.214117549959741,1.7580389180016898,187.46028151375728,E041,synthetic,True,synthetic_range,Auto-generated for development; not experimental data.
S0409,Tantalum,Zirconium,none,PEO,silicate,constant_current,DC,air,polished,0.0,0.0,52.888544479802704,275.46237365799726,2871.4864398277577,48.69457955034837,20.32503160956855,15.256487401767643,4.046198151642395,98.2708018652038,0.6579020821280472,500.0,6.9840117435511075,6.553129074542535,5.0,234.8572730542248,51.62779676911846,0.13557469378070855,57.055826293422285,12.491546977188694,3.764406033891575,141.57330225483236,E041,synthetic,True,synthetic_range,Auto-generated for development; not experimental data.
S0410,Magnesium,Magnesium,SiC,sol_gel,NaOH,constant_current,AC,furnace,polished,4.902616284292192,7.836963596374719,4.380154056614865,153.6864376196907,778.3759856255646,35.65039037415717,90.8733607735568,75.54743106585502,2.4090197766495685,91.36490909877907,1.7043542887398415,200.0,5.394998466872391,22.490354371268275,6.0,117.09472548657364,25.594494779531715,1.7418144064212748,16.412638913220068,1.4305161827017903,2.919875747850214,111.82058549714793,E041,synthetic,True,synthetic_range,Auto-generated for development; not experimental data.
S0411,Magnesium,ZrO2,none,PEO,silicate,constant_current,AC,air,ground,0.0,0.0,13.547807698841808,311.8911846849377,3430.646550013914,94.25200261598134,53.131039359215116,59.80689593821304,1.9960017306463995,196.58795710372522,1.5196757605240903,500.0,3.634381040619648,17.485628163291935,6.0,109.41486019639562,51.581413189353306,0.7294951867313334,51.20190852941277,4.236800841458686,5.807741210859019,108.85003937994644,E042,synthetic,True,synthetic_range,Auto-generated for development; not experimental data.
S0412,Magnesium,Aluminum,TiO2,sol_gel,NaOH,constant_current,DC,furnace,sandblasted,8.232778095162523,24.110956857843476,54.59239485695418,190.11505439856893,4582.166239644533,89.85962839827262,6.7706153204655335,51.52005155928798,4.475891883304047,162.3237657216261,6.6083927964417,250.0,3.704148103916856,39.66796557500853,5.0,197.09328778533884,16.106965020238135,2.783923863023957,25.720406481437127,15.254472990674433,4.640681836375019,134.44855731522756,E042,synthetic,True,synthetic_range,Auto-generated for development; not experimental data.
S0413,Aluminum,Tantalum,SiC,PEO,mixed_oxide,constant_current,AC,air,polished,8.184639743597534,3.607153494061489,53.51086577543538,480.00324903130195,2273.8464623779682,20.680531081187233,65.76224184326554,37.17163256249876,1.1110362153196722,192.6806732297923,3.3040090529596533,,11.909473797918404,26.508724893275108,3.0,88.07388740824496,28.552868554820794,0.8809830839930775,57.13279986074957,19.938931522805238,14.379048913861265,171.17562314760096,E042,synthetic,True,synthetic_range,Auto-generated for development; not experimental data.
S0414,Magnesium,TiO2,Si3N4,electrodeposition,phosphate,constant_current,AC,oil,sandblasted,5.296629854717095,17.887361357259962,41.087599164460535,248.1799169812101,415.4138734602575,45.28413126682206,19.955340609759602,52.08497095452982,4.323133656339358,249.51068362137713,4.912019866320174,250.0,11.12228980088788,37.472881564433436,3.0,213.64454309680423,20.680490003544797,1.8845774531874264,41.57984277946026,16.663504859654424,4.0560119665797,119.95225594331156,E042,synthetic,True,synthetic_range,Auto-generated for development; not experimental data.
S0415,Magnesium,MgO,graphene,anodizing,aluminate,constant_current,DC,furnace,polished,10.08640151880036,15.040081983720377,15.18793969161904,369.3777778842187,2896.2709794727275,65.15198938945693,29.142446005763386,72.95242546199157,1.6478454260404956,282.9286200123116,2.198254352296474,400.0,1.3728366713776075,6.668661895329066,3.0,46.73134338024944,1.9944006085526205,2.1742250435479344,22.365255627638827,8.904945480861599,11.270245590507614,130.67064971017703,E042,synthetic,True,synthetic_range,Auto-generated for development; not experimental data.
S0416,Zirconium,Tantalum,Si3N4,plasma_spray,silicate,constant_current,AC,air,polished,16.21343074633714,17.281644473973582,25.768823102291357,174.43986407393948,2042.5833506792735,72.34671779004462,85.04471056377069,57.4047087063512,3.72033156099163,154.35395629963955,1.6438966479054946,250.0,8.050332497955445,18.584057650908935,2.0,192.9564641575664,51.3493243135957,0.48052063409760437,59.365100694586445,4.185951786208468,3.536040002281675,271.6265014316947,E042,synthetic,True,synthetic_range,Auto-generated for development; not experimental data.
S0417,Tantalum,MgO,graphene,anodizing,phosphate,constant_voltage,DC,air,polished,17.95570029658792,2.4499654503611454,,59.703075247008755,4054.493761669801,41.14163316730668,34.571334271237546,54.16132986697777,,229.4831613859061,2.911935395008867,450.0,5.7540924860757094,31.092696404128876,3.0,242.47368789713695,35.241167019886376,0.6493423575264258,12.850499804087669,1.7530653764927577,1.611310643611204,283.5328924034094,E042,synthetic,True,synthetic_range,Auto-generated for development; not experimental data.
S0418,Magnesium,ZrO2,TiO2,plasma_spray,KOH,constant_voltage,DC,furnace,ground,1.8672314248615858,4.7545739619322225,8.586722038386991,252.07726780663805,1701.7223196319387,73.43395408250456,107.56714321180891,44.91329269315907,2.6464843276856267,99.19979696035234,0.3351822761218479,350.0,8.421362117790363,15.346451393185703,1.0,249.06913531231817,49.04054199290775,0.5199523181959675,57.37121759570893,2.318208351544455,4.16970885866927,167.7329776798698,E042,synthetic,True,synthetic_range,Auto-generated for development; not experimental data.
S0419,Aluminum,Zirconium,ZrO2,plasma_spray,aluminate,constant_voltage,AC,air,sandblasted,11.709004259182251,1.9621346031994933,23.4199052763196,318.2432447791451,4374.486002362946,20.552751097407654,80.57452221877953,37.470306992305765,1.3652778926402345,183.6379873386309,2.4589458104797437,200.0,7.365048113716365,25.66783134999222,3.0,233.23695921411658,42.597639446473224,0.4479100396959678,64.56321844981086,10.255071248897107,8.527879864426124,222.73209112049216,E042,synthetic,True,synthetic_range,Auto-generated for development; not experimental data.
S0420,Zirconium,Al2O3,TiO2,plasma_spray,aluminate,constant_current,AC,oil,ground,9.611830673900524,15.123148420165926,34.973474699150664,279.77357563087514,1368.5020381739243,38.2040731469049,100.71260076474304,60.405562404911265,4.30145484558069,55.45119444512998,1.3883864850405299,500.0,10.7264026009478,20.956384722572768,7.0,221.56772918938807,57.19002180441316,0.3704822740214596,74.45497746972478,9.640762541936896,6.126702991494377,224.7630375201175,E042,synthetic,True,synthetic_range,Auto-generated for development; not experimental data.
S0421,Tantalum,ZrO2,ZrO2,anodizing,KOH,constant_current,DC,furnace,sandblasted,12.478496084195777,24.665447342434824,22.236027852423508,531.00718190943,787.5881794434297,70.89681993925193,,78.76376116602793,2.1537875527399164,175.93764178327424,2.5099892371203394,400.0,1.2703656143214876,39.685246959501704,5.0,91.35364938070065,21.56936931859794,0.5290959308491043,33.59646115587144,7.522386759538327,15.56331097194544,170.3039395411293,E043,synthetic,True,synthetic_range,Auto-generated for development; not experimental data.
S0422,Zirconium,MgO,ZrO2,plasma_spray,fluoride,constant_voltage,DC,oil,as_received,9.221875894711248,16.816014214565637,37.03864847749222,403.41958692301415,1532.4018865928995,63.18303717213188,104.91770296753182,42.60925007883836,1.943061172171337,186.33411478137498,4.994882442246419,250.0,4.520375988663614,7.781029062554167,1.0,242.66263977854808,19.276540741198488,0.19361124893685233,85.12691031096442,18.187659442338987,9.404958333404783,217.047433329843,E043,synthetic,True,synthetic_range,Auto-generated for development; not experimental data.
S0423,Tantalum,Tantalum,graphene,sol_gel,NaOH,constant_current,DC,water,as_received,8.273574006641596,17.783500298797144,18.479029387379022,547.8349003126976,174.57895911373257,81.16286826324067,46.59373762754727,40.49333826092305,2.795072820590478,233.8613339445828,1.1461330962968472,150.0,11.833182446419224,37.478599117874985,3.0,234.13725063915763,5.044341053966767,1.0674714198144808,23.42590279179348,11.544088715148266,18.010285385018612,134.77369622411217,E043,synthetic,True,synthetic_range,Auto-generated for development; not experimental data.
S0424,Zirconium,Aluminum,graphene,plasma_spray,fluoride,constant_voltage,AC,water,polished,9.701673892375043,24.615396786504864,21.405181137886625,197.53004515698598,1406.2298343712066,13.98284692670818,68.15116634184167,42.82737570372776,2.45788808496763,212.3711975517479,0.24504720083382558,500.0,2.5962815133920927,16.661267198328574,2.0,147.56195154554104,57.68011475324193,0.3146659120244761,48.1049821450023,6.151272846251895,4.762951743172064,179.63637366429984,E043,synthetic,True,synthetic_range,Auto-generated for development; not experimental data.
S0425,Aluminum,Aluminum,SiC,anodizing,aluminate,constant_current,DC,oil,polished,11.848983010750075,16.966388276586315,47.64974190703197,444.5266398035733,3300.5881694101536,24.823296014959126,64.32739605109836,42.6603579232319,3.5737349766742588,139.5991835764504,4.62538784604294,400.0,1.964334554326443,19.251725688714483,2.0,118.45708396660952,8.917800240704338,1.3206518180084579,36.61127506388838,18.216607089666216,11.763424317806923,145.70582145199393,E043,synthetic,True,synthetic_range,Auto-generated for development; not experimental data.
S0426,Magnesium,TiO2,Si3N4,PEO,silicate,constant_current,DC,oil,as_received,10.269172615119647,1.0525302370803347,,327.77923377330694,711.4148927829617,14.12203949311715,108.9359314289666,79.39061026895219,1.1173901376769941,51.43272517828033,6.885504574510313,400.0,8.883178069006618,21.61547346390918,5.0,54.03879578280141,22.187199837465286,0.9679970644469017,66.48875582539749,21.73200714312687,8.262495985337363,167.89199890844665,E043,synthetic,True,synthetic_range,Auto-generated for development; not experimental data.
S0427,Tantalum,MgO,graphene,anodizing,KOH,constant_voltage,AC,oil,polished,9.7068167949026,21.68178974137211,20.00001081033207,355.8801772242497,556.8248639329398,26.32970906118296,23.965271989990555,60.94058673810714,2.4606034432154282,78.87146840573723,2.176783819185749,450.0,9.44050434020083,11.349295427909613,7.0,159.93949712152744,17.990620382477836,0.541183374964864,29.979900049946306,7.166485625841377,9.714251996946894,201.94939469538144,E043,synthetic,True,synthetic_range,Auto-generated for development; not experimental data.
S0428,Tantalum,Zirconium,ZrO2,PEO,aluminate,constant_current,DC,air,polished,16.447788544182572,9.148723344950968,34.7194322793713,542.9266002211639,661.9264562717519,10.364038903799475,71.47698776646963,38.34698919868846,4.512658150513418,293.2651633793631,2.222683430828374,350.0,8.231145798258591,38.58264026182093,5.0,184.12010867488348,30.911800535973253,0.48432652962306616,50.70367948970167,13.304913428171337,15.282102047512627,219.7507385953913,E043,synthetic,True,synthetic_range,Auto-generated for development; not experimental data.
S0429,Magnesium,Tantalum,SiC,PEO,fluoride,constant_current,DC,oil,as_received,,0.15887235679214837,17.411574749643815,376.99359987555846,387.7583713073318,52.85787564270363,91.75958733610274,39.14765429873697,0.6622821924787645,280.58328957882645,5.563052697200885,200.0,9.42625203073914,36.54800100415679,4.0,118.87924829993638,39.60938793994416,0.6363456843968305,57.75435844685178,7.92302176294333,10.650615203113345,220.56587317287173,E043,synthetic,True,synthetic_range,Auto-generated for development; not experimental data.
S0430,Zirconium,MgO,Si3N4,sol_gel,KOH,constant_voltage,AC,oil,as_received,7.15688063653326,12.705492730142474,4.146743860738224,499.4084461684589,4373.177059214698,54.906723623301716,47.55572246137094,43.001800108363625,2.5580224991899687,131.27329077028634,1.213518507961393,200.0,8.47779807907148,38.94329890824314,2.0,119.326503338717,4.349015631161938,1.0046418940709316,21.835303431717318,5.202492738735988,15.244260937815419,103.74654898989215,E043,synthetic,True,synthetic_range,Auto-generated for development; not experimental data.
S0431,Magnesium,MgO,TiO2,PEO,NaOH,constant_current,AC,oil,as_received,16.111253791548748,23.428524271862777,,412.8751173596235,4720.575577482641,65.92080141950956,104.77187533083729,17.38629219272923,3.4723938487334456,114.71323498097192,3.519426743215771,25.0,0.0,39.879863316171395,2.0,156.12850595714684,14.484200425753997,0.8098419577117708,74.4965761373738,20.14718756382339,12.793388250070274,209.2034387728157,E044,synthetic,True,synthetic_range,Auto-generated for development; not experimental data.
S0432,Zirconium,Al2O3,SiC,plasma_spray,silicate,constant_voltage,DC,air,ground,17.146188045587753,6.470400645514831,11.089205510932869,113.69306086237503,232.80575864393137,42.717558012088695,47.896698213939416,49.30806613138125,4.494699891688934,159.10407342250937,0.18898450270826306,25.0,0.0,27.12220371205791,,36.112501099575596,32.96543870384492,0.837840557239165,45.7526656641145,5.894695586893213,2.5274865201098184,171.59395319862801,E044,synthetic,True,synthetic_range,Auto-generated for development; not experimental data.
S0433,Tantalum,Zirconium,SiC,sol_gel,KOH,constant_current,AC,oil,as_received,,12.313253667668356,26.117038901068113,399.7118551611563,3800.358907717701,10.272653708240641,24.93050738803035,67.7397618489797,3.172038021199291,222.4850074030182,3.3654656576732673,400.0,,18.615734336424044,5.0,240.7304972050848,7.43236955085863,1.2535068903912423,14.484976375923027,13.473323490005663,10.266937537993115,118.55597410281256,E044,synthetic,True,synthetic_range,Auto-generated for development; not experimental data.
S0434,Magnesium,Al2O3,TiO2,sol_gel,aluminate,constant_current,AC,oil,ground,11.862308003749796,4.385733350170649,,292.157794342741,3685.758733585989,67.28074812464916,72.16556087157865,57.93690655848819,4.210179220576979,139.2069181644934,5.404548862660361,450.0,10.45344097273138,34.178622158355886,4.0,93.77925556127606,16.766760920543156,2.257374432532533,23.027242905633255,11.903838378245467,3.939948525093748,157.769482312947,E044,synthetic,True,synthetic_range,Auto-generated for development; not experimental data.
S0435,Aluminum,Tantalum,Al2O3,PEO,silicate,constant_voltage,AC,air,sandblasted,6.063583875184668,1.4894321580776804,11.883823466567248,509.3989964911712,4984.547123050202,14.61474245857257,53.36532115429093,27.897355039500205,1.502109585316789,66.82346193278889,5.946436356739831,150.0,3.3317052908626383,1.9283902356172038,5.0,60.99598958915362,36.340160136287835,0.5151464760396567,47.50140481835574,7.0076643847735465,14.65012704458892,118.96876918549336,E044,synthetic,True,synthetic_range,Auto-generated for development; not experimental data.
S0436,Magnesium,TiO2,none,PEO,silicate,constant_current,DC,furnace,as_received,0.0,0.0,6.578765689140379,453.4172235952276,1739.3533086053408,83.62448661950823,6.746862038430523,62.32222568959404,2.087642463025368,150.6987731110991,6.811770666542786,350.0,1.9654537507931935,33.54175774382663,6.0,31.207447149609887,37.11183002901108,1.0053454629348164,48.7968075576845,6.573184287326183,9.872073338701359,75.15047952374181,E044,synthetic,True,synthetic_range,Auto-generated for development; not experimental data.
S0437,Zirconium,Aluminum,Al2O3,anodizing,phosphate,constant_voltage,AC,oil,sandblasted,5.1563139224943235,18.18892210373582,21.532767865593165,102.0673438036126,1427.5449584520811,11.925588955174675,13.03143813675287,61.76480941158197,4.739595232676192,115.14724862035798,5.901686891456549,150.0,9.482540101199666,20.39415494422926,6.0,218.51613910485693,11.494918253473788,1.1728790682180257,22.858424866088523,8.891953187813805,3.64366914780034,167.09406314979663,E044,synthetic,True,synthetic_range,Auto-generated for development; not experimental data.
S0438,Tantalum,Aluminum,graphene,plasma_spray,phosphate,constant_voltage,DC,water,as_received,13.592368721374122,21.608658045016618,57.18486854546879,116.95782182677922,2265.410604049136,55.090385476813765,27.456875723757854,32.065049017184805,4.486888008917088,131.23250280280294,4.587849423658872,250.0,3.4503059679101518,27.255581056253295,1.0,219.9056226759272,19.43958026472547,0.2692824625732069,68.84714087244762,21.205354336616708,3.859732983903359,223.7761781815538,E044,synthetic,True,synthetic_range,Auto-generated for development; not experimental data.
S0439,Magnesium,Tantalum,Al2O3,sol_gel,fluoride,constant_voltage,DC,oil,polished,5.474930793123861,3.6253060393496526,37.29299980931687,84.80550089930279,4282.8758857459525,86.06802000276926,93.47294534458752,55.48685269570078,3.0107884220991705,90.73931144682611,3.749902914270736,,0.8671890006902043,15.587796392357797,3.0,50.967452993896224,28.664735236626246,2.2769192514440952,21.244559141777227,10.011151367725443,2.4219509828795545,106.10151207662132,E044,synthetic,True,synthetic_range,Auto-generated for development; not experimental data.
S0440,Aluminum,MgO,ZrO2,anodizing,NaOH,constant_current,DC,oil,polished,10.467303386883891,7.243548266871194,23.503203475771247,296.6224373723087,3642.968212689494,58.66161394204631,107.58454434388105,54.71168715292585,2.6396975200768034,214.71001736141187,3.1886408705288103,450.0,9.989955981966999,15.37630300080582,1.0,63.49308663553622,15.307357828367895,1.164303506136435,28.790708350727378,9.65816580815911,6.329762027793284,136.4338022829647,E044,synthetic,True,synthetic_range,Auto-generated for development; not experimental data.
S0441,Tantalum,Al2O3,Si3N4,PEO,aluminate,constant_voltage,DC,oil,polished,18.998606124365747,4.9159852177384415,3.295738425678681,90.38587960367651,2358.119069837514,61.71542345623405,67.74870051163558,69.58619555065181,2.529803261545063,181.65773331130623,2.0379895764212597,500.0,6.318898038824891,2.2369689596246207,3.0,128.53849087670895,34.10250547285497,0.5207502284315648,27.11171943276666,3.0390031164735167,0.8213209552806657,228.34196883114964,E045,synthetic,True,synthetic_range,Auto-generated for development; not experimental data.
S0442,Aluminum,Tantalum,TiO2,anodizing,NaOH,constant_voltage,AC,water,polished,7.935496999900473,0.7200516343143769,36.416123602073824,411.83916828734704,1222.8142164293658,67.93692210867948,17.140028189124198,23.844700269173682,0.7645534770515722,117.71577932383858,1.0260233706307393,200.0,4.256281022926853,17.52778778673152,5.0,70.85491807458942,12.25141945926662,1.3846327118409254,33.13231814478216,14.51204551534537,10.004779173214162,139.55084099427359,E045,synthetic,True,synthetic_range,Auto-generated for development; not experimental data.
S0443,Magnesium,TiO2,ZrO2,sol_gel,NaOH,constant_voltage,AC,furnace,sandblasted,17.57690047628255,13.858112678680241,6.443200815186983,326.17929072521633,,20.404752057089695,66.45817950781229,27.664502793248978,4.515696967804551,188.46562032656036,4.569050550072694,500.0,0.6314347101628154,16.92581362135387,2.0,191.8806501040865,28.28915199588686,1.5615152193463373,19.342803341217667,3.0929968631778584,9.183035925889937,252.64368977702662,E045,synthetic,True,synthetic_range,Auto-generated for development; not experimental data.
S0444,Aluminum,Tantalum,TiO2,PEO,KOH,constant_current,AC,furnace,polished,19.745419333475944,17.513058144934305,33.01010019180406,467.9425087765712,4272.634340210981,,103.39462796864868,46.58801774490734,,173.1769617918095,0.8251114960184402,450.0,0.9062656141413984,9.76685297285478,2.0,42.768744055258914,45.316321698700236,0.43619959585424445,62.19665790681224,10.144763060781,11.975726061184815,220.8171494247329,E045,synthetic,True,synthetic_range,Auto-generated for development; not experimental data.
S0445,Zirconium,Aluminum,none,anodizing,phosphate,constant_voltage,DC,air,sandblasted,0.0,0.0,45.36507998803283,189.89789433565812,1999.7561553374544,84.83016497108929,91.18992734909781,17.869434677999955,2.553130151275402,248.99371414150698,4.371390444008657,250.0,9.61516761144339,10.645607668050932,4.0,150.93605312489052,29.064315674085545,0.988290600581478,38.92224046471287,15.949836042069428,1.6014156858557258,96.13460589742496,E045,synthetic,True,synthetic_range,Auto-generated for development; not experimental data.
